ccd_count clocking datestart             datestop              dec             dither fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1                 q2               q3               q4                ra            roll          si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board
6         0        2017:042:15:29:28.222 2017:042:15:34:15.972 41.9999999402   ENAB   6         RETR RETR 50310 NMAN      147.43 WSVIDALLDN -0.29664238        -0.863834984     0.0491893703     0.404194043       131.99999998  205.915271939 TE_007AC -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603214237.41 603214525.16 0        
6         0        2017:042:15:34:15.972 2017:042:15:39:03.721 45.8495266773   ENAB   6         RETR RETR 50310 NMAN      138.14 WSVIDALLDN -0.296175945232    -0.849364202138  0.0370496350993  0.435301718206    129.769936573 207.422158698 TE_007AC -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603214525.16 603214812.90 0        
6         0        2017:042:15:39:03.721 2017:042:15:43:51.471 58.6903772291   ENAB   6         RETR RETR 50310 NMAN      120.25 WSVIDALLDN -0.291536273605    -0.790682704701  -0.0052728161001 0.538330436453    118.808117255 216.013279465 TE_007AC -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603214812.90 603215100.65 0        
6         0        2017:042:15:43:51.471 2017:042:15:48:39.220 73.0215176966   ENAB   6         RETR RETR 50310 NMAN      98.80  WSVIDALLDN -0.276221395126    -0.681146388205  -0.0675504742324 0.674669009132    77.5502423772 253.994333862 TE_007AC -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603215100.65 603215388.40 0        
6         0        2017:042:15:48:39.220 2017:042:15:53:26.970 67.870005096    ENAB   6         RETR RETR 50310 NMAN      77.34  WSVIDALLDN -0.251039965204    -0.546601524239  -0.128039123447  0.7885503739      11.0972489764 317.2019221   TE_007AC -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603215388.40 603215676.15 0        
6         0        2017:042:15:53:26.970 2017:042:15:58:14.719 50.2485155321   ENAB   6         RETR RETR 50310 NMAN      59.46  WSVIDALLDN -0.217341410735    -0.394258126629  -0.183497287376  0.87387183616     346.495367984 338.422552858 TE_007AC -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603215676.15 603215963.90 0        
6         0        2017:042:15:58:14.719 2017:042:16:03:02.469 36.922910322    ENAB   6         RETR RETR 50310 NMAN      50.17  WSVIDALLDN -0.190215854437    -0.283217400845  -0.217478514531  0.914499277221    338.728935452 343.674635354 TE_007AC -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603215963.90 603216251.65 0        
6         0        2017:042:16:03:02.469 2017:042:16:07:22.208 32.9999999607   ENAB   6         RETR RETR 50310 NPNT      48.09  WSVIDALLDN -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AC -536      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603216251.65 603216511.39 0        
6         0        2017:042:16:07:22.208 2017:042:16:07:26.208 32.9999999607   ENAB   6         RETR RETR 50310 NPNT      48.09  AA00000000 -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AC -536      -99616 clocking,power_cmd                               603216511.39 603216515.39 0        
6         0        2017:042:16:07:26.208 2017:042:16:07:30.208 32.9999999607   ENAB   6         RETR RETR 50310 NPNT      48.09  AA00000000 -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AC -536      -99616 clocking,power_cmd                               603216515.39 603216519.39 0        
0         0        2017:042:16:07:30.208 2017:042:16:07:54.208 32.9999999607   ENAB   0         RETR RETR 50310 NPNT      48.09  WSPOW00000 -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AC -536      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 603216519.39 603216543.39 1        
6         0        2017:042:16:07:54.208 2017:042:16:09:01.208 32.9999999607   ENAB   6         RETR RETR 50310 NPNT      48.09  WSPOW3F03F -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AC -536      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 603216543.39 603216610.39 1        
6         0        2017:042:16:09:01.208 2017:042:16:09:05.208 32.9999999607   ENAB   6         RETR RETR 50310 NPNT      48.09  WSPOW3F03F -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AE -536      -99616 si_mode                                          603216610.39 603216614.39 1        
6         1        2017:042:16:09:05.208 2017:042:17:05:30.816 32.9999999607   ENAB   6         RETR RETR 50310 NPNT      48.09  XTZ0000005 -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AE -536      -99616 clocking,power_cmd                               603216614.39 603220000.00 1        
6         1        2017:042:17:05:30.816 2017:042:18:19:04.067 32.9999999607   ENAB   6         RETR RETR 50310 NPNT      48.07  XTZ0000005 -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AE -536      -99616 pitch                                            603220000.00 603224413.25 1        
6         1        2017:042:18:19:04.067 2017:042:18:19:14.318 32.9999999607   ENAB   6         RETR RETR 50310 NMAN      48.07  XTZ0000005 -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AE -536      -99616 pcad_mode                                        603224413.25 603224423.50 1        
6         1        2017:042:18:19:14.318 2017:042:18:24:05.230 32.9999999607   ENAB   6         RETR RETR 50310 NMAN      50.02  XTZ0000005 -0.181802042       -0.250240851     -0.22667014      0.923551938       336.999999932 344.624878118 TE_007AE -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603224423.50 603224714.41 1        
6         1        2017:042:18:24:05.230 2017:042:18:28:56.143 36.3250492776   ENAB   6         RETR RETR 50310 NMAN      58.94  XTZ0000005 -0.192778086548    -0.27930494967   -0.20691900593   0.917610963294    340.264703721 342.802929813 TE_007AE -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603224714.41 603225005.33 1        
6         1        2017:042:18:28:56.143 2017:042:18:33:47.055 46.9437575471   ENAB   6         RETR RETR 50310 NMAN      76.22  XTZ0000005 -0.228572898739    -0.376561857496  -0.136580450614  0.887300049863    354.095451819 333.674557929 TE_007AE -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603225005.33 603225296.24 1        
6         1        2017:042:18:33:47.055 2017:042:18:38:37.967 57.6487707266   ENAB   6         RETR RETR 50310 NMAN      97.01  XTZ0000005 -0.274018725959    -0.507358975221  -0.0297453731827 0.816465444092    25.3944294164 308.758872593 TE_007AE -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603225296.24 603225587.15 1        
6         1        2017:042:18:38:37.967 2017:042:18:43:28.880 57.1153219445   ENAB   6         RETR RETR 50310 NMAN      117.70 XTZ0000005 -0.309937583664    -0.620865104168  0.0789591901788  0.715702915658    66.4904291952 273.900162727 TE_007AE -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603225587.15 603225878.06 1        
6         1        2017:042:18:43:28.880 2017:042:18:47:00.208 45.7589426118   ENAB   6         RETR RETR 50310 NMAN      134.74 XTZ0000005 -0.334512829721    -0.711339526802  0.184035367252   0.590108658213    96.5633515551 250.245791572 TE_007AE -536      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603225878.06 603226089.39 1        
6         0        2017:042:18:47:00.208 2017:042:18:47:01.208 45.7589426118   ENAB   6         RETR RETR 50310 NMAN      134.74 AA00000000 -0.334512829721    -0.711339526802  0.184035367252   0.590108658213    96.5633515551 250.245791572 TE_007AE -536      92904  clocking,power_cmd,simpos                        603226089.39 603226090.39 1        
6         0        2017:042:18:47:01.208 2017:042:18:47:05.208 45.7589426118   ENAB   6         RETR RETR 50310 NMAN      134.74 AA00000000 -0.334512829721    -0.711339526802  0.184035367252   0.590108658213    96.5633515551 250.245791572 TE_007AE -536      92904  clocking,power_cmd                               603226090.39 603226094.39 1        
6         0        2017:042:18:47:05.208 2017:042:18:47:09.208 45.7589426118   ENAB   6         RETR RETR 50310 NMAN      134.74 AA00000000 -0.334512829721    -0.711339526802  0.184035367252   0.590108658213    96.5633515551 250.245791572 TE_007AE -536      92904  clocking,power_cmd                               603226094.39 603226098.39 1        
0         0        2017:042:18:47:09.208 2017:042:18:47:33.208 45.7589426118   ENAB   0         RETR RETR 50310 NMAN      134.74 WSPOW00000 -0.334512829721    -0.711339526802  0.184035367252   0.590108658213    96.5633515551 250.245791572 TE_007AE -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 603226098.39 603226122.39 1        
5         0        2017:042:18:47:33.208 2017:042:18:48:19.792 45.7589426118   ENAB   5         RETR RETR 50310 NMAN      134.74 WSPOW02F3E -0.334512829721    -0.711339526802  0.184035367252   0.590108658213    96.5633515551 250.245791572 TE_007AE -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 603226122.39 603226168.98 1        
5         0        2017:042:18:48:19.792 2017:042:18:48:36.208 34.9501914216   ENAB   5         RETR RETR 50310 NMAN      143.40 WSPOW02F3E -0.344482285271    -0.758700939467  0.252197450879   0.492037890709    109.860538233 241.699702314 TE_007AE -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603226168.98 603226185.39 1        
5         0        2017:042:18:48:36.208 2017:042:18:48:40.208 34.9501914216   ENAB   5         RETR RETR 50310 NMAN      143.40 WSPOW02F3E -0.344482285271    -0.758700939467  0.252197450879   0.492037890709    109.860538233 241.699702314 TE_00AB4 -536      92904  si_mode                                          603226185.39 603226189.39 1        
5         1        2017:042:18:48:40.208 2017:042:18:50:00.208 34.9501914216   ENAB   5         RETR RETR 50310 NMAN      143.40 XTZ0000005 -0.344482285271    -0.758700939467  0.252197450879   0.492037890709    109.860538233 241.699702314 TE_00AB4 -536      92904  clocking,power_cmd                               603226189.39 603226269.39 1        
5         1        2017:042:18:50:00.208 2017:042:18:53:10.704 34.9501914216   ENAB   5         RETR RETR 20004 NMAN      143.40 XTZ0000005 -0.344482285271    -0.758700939467  0.252197450879   0.492037890709    109.860538233 241.699702314 TE_00AB4 -536      92904  obsid                                            603226269.39 603226459.89 1        
5         1        2017:042:18:53:10.704 2017:042:19:52:10.816 31.5910512297   ENAB   5         RETR RETR 20004 NPNT      145.29 XTZ0000005 -0.346303908       -0.770078374     0.271177082      0.462077798       113.020989881 240.000790966 TE_00AB4 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603226459.89 603230000.00 1        
5         1        2017:042:19:52:10.816 2017:042:22:38:50.816 31.5910512297   ENAB   5         RETR RETR 20004 NPNT      145.25 XTZ0000005 -0.346303908       -0.770078374     0.271177082      0.462077798       113.020989881 240.000790966 TE_00AB4 -536      92904  pitch                                            603230000.00 603240000.00 1        
5         1        2017:042:22:38:50.816 2017:043:01:25:30.816 31.5910512297   ENAB   5         RETR RETR 20004 NPNT      145.14 XTZ0000005 -0.346303908       -0.770078374     0.271177082      0.462077798       113.020989881 240.000790966 TE_00AB4 -536      92904  pitch                                            603240000.00 603250000.00 1        
5         1        2017:043:01:25:30.816 2017:043:02:24:38.208 31.5910512297   ENAB   5         RETR RETR 20004 NPNT      145.03 XTZ0000005 -0.346303908       -0.770078374     0.271177082      0.462077798       113.020989881 240.000790966 TE_00AB4 -536      92904  pitch                                            603250000.00 603253547.39 1        
5         0        2017:043:02:24:38.208 2017:043:02:24:48.459 31.5910512297   ENAB   5         RETR RETR 20004 NMAN      145.03 AA00000000 -0.346303908       -0.770078374     0.271177082      0.462077798       113.020989881 240.000790966 TE_00AB4 -536      75624  clocking,pcad_mode,power_cmd,simpos              603253547.39 603253557.64 1        
5         0        2017:043:02:24:48.459 2017:043:02:26:37.384 31.5910512297   ENAB   5         RETR RETR 20004 NMAN      145.04 AA00000000 -0.346303908       -0.770078374     0.271177082      0.462077798       113.020989881 240.000790966 TE_00AB4 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603253557.64 603253666.57 1        
5         0        2017:043:02:26:37.384 2017:043:02:27:38.208 31.5910512297   ENAB   5         RETR RETR 20004 NMAN      145.04 AA00000000 -0.346303908       -0.770078374     0.271177082      0.462077798       113.020989881 240.000790966 TE_00AB4 -418      75624  simfa_pos                                        603253666.57 603253727.39 1        
5         0        2017:043:02:27:38.208 2017:043:02:27:56.144 31.5910512297   ENAB   5         RETR RETR 19404 NMAN      145.04 AA00000000 -0.346303908       -0.770078374     0.271177082      0.462077798       113.020989881 240.000790966 TE_00AB4 -418      75624  obsid                                            603253727.39 603253745.33 1        
5         0        2017:043:02:27:56.144 2017:043:02:29:49.314 31.5910512297   ENAB   5         RETR RETR 19404 NMAN      145.04 AA00000000 -0.346303908       -0.770078374     0.271177082      0.462077798       113.020989881 240.000790966 TE_00AB4 -468      75624  simfa_pos                                        603253745.33 603253858.50 1        
5         0        2017:043:02:29:49.314 2017:043:02:34:50.169 34.033287753    ENAB   5         RETR RETR 19404 NMAN      145.24 AA00000000 -0.342806912186    -0.785673410303  0.234494234653   0.458490095007    114.566804556 235.482329018 TE_00AB4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603253858.50 603254159.35 1        
5         0        2017:043:02:34:50.169 2017:043:02:39:51.023 41.4365536249   ENAB   5         RETR RETR 19404 NMAN      145.43 AA00000000 -0.326587643932    -0.829510662959  0.105740883326   0.440535397518    122.11393733  218.157147506 TE_00AB4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603254159.35 603254460.21 1        
5         0        2017:043:02:39:51.023 2017:043:02:44:51.878 47.6978312142   ENAB   5         RETR RETR 19404 NMAN      145.32 AA00000000 -0.292949367698    -0.864418136723  -0.0799413367666 0.400713533027    138.905177017 188.24963201  TE_00AB4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603254460.21 603254761.06 1        
5         0        2017:043:02:44:51.878 2017:043:02:46:58.061 46.7668413292   ENAB   5         RETR RETR 19404 NMAN      144.85 AA00000000 -0.247904972652    -0.866073975323  -0.263099056787  0.345308384093    158.7994708   155.457045683 TE_00AB4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603254761.06 603254887.25 1        
5         0        2017:043:02:46:58.061 2017:043:02:47:02.061 46.7668413292   ENAB   5         RETR RETR 19404 NMAN      144.85 AA00000000 -0.247904972652    -0.866073975323  -0.263099056787  0.345308384093    158.7994708   155.457045683 TE_00AB4 -468      75624  clocking,power_cmd                               603254887.25 603254891.25 1        
5         0        2017:043:02:47:02.061 2017:043:02:47:06.061 46.7668413292   ENAB   5         RETR RETR 19404 NMAN      144.85 AA00000000 -0.247904972652    -0.866073975323  -0.263099056787  0.345308384093    158.7994708   155.457045683 TE_00AB4 -468      75624  clocking,power_cmd                               603254891.25 603254895.25 1        
0         0        2017:043:02:47:06.061 2017:043:02:47:30.061 46.7668413292   ENAB   0         RETR RETR 19404 NMAN      144.85 WSPOW00000 -0.247904972652    -0.866073975323  -0.263099056787  0.345308384093    158.7994708   155.457045683 TE_00AB4 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603254895.25 603254919.25 1        
4         0        2017:043:02:47:30.061 2017:043:02:48:33.061 46.7668413292   ENAB   4         RETR RETR 19404 NMAN      144.85 WSPOW1E01E -0.247904972652    -0.866073975323  -0.263099056787  0.345308384093    158.7994708   155.457045683 TE_00AB4 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603254919.25 603254982.25 1        
4         0        2017:043:02:48:33.061 2017:043:02:48:37.061 46.7668413292   ENAB   4         RETR RETR 19404 NMAN      144.85 WSPOW1E01E -0.247904972652    -0.866073975323  -0.263099056787  0.345308384093    158.7994708   155.457045683 TE_006C8 -468      75624  si_mode                                          603254982.25 603254986.25 1        
4         1        2017:043:02:48:37.061 2017:043:02:49:52.733 46.7668413292   ENAB   4         RETR RETR 19404 NMAN      144.85 XTZ0000005 -0.247904972652    -0.866073975323  -0.263099056787  0.345308384093    158.7994708   155.457045683 TE_006C8 -468      75624  clocking,power_cmd                               603254986.25 603255061.92 1        
4         1        2017:043:02:49:52.733 2017:043:02:54:53.588 39.051200147    ENAB   4         RETR RETR 19404 NMAN      144.11 XTZ0000005 -0.19327949162     -0.834257596166  -0.436088466511  0.276557680675    173.992026375 126.937751932 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603255061.92 603255362.77 1        
4         1        2017:043:02:54:53.588 2017:043:02:59:54.443 27.3631428399   ENAB   4         RETR RETR 19404 NMAN      143.35 XTZ0000005 -0.131382353073    -0.770440687922  -0.591779839946  0.197373870446    182.010619006 104.454362346 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603255362.77 603255663.63 1        
4         1        2017:043:02:59:54.443 2017:043:03:04:55.297 18.0662202305   ENAB   4         RETR RETR 19404 NMAN      142.93 XTZ0000005 -0.0846110557817   -0.707542214548  -0.68810862981   0.136863060972    184.139213984 90.9371958971 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603255663.63 603255964.48 1        
4         1        2017:043:03:04:55.297 2017:043:04:12:10.816 15.3046648635   ENAB   4         RETR RETR 19404 NPNT      142.83 XTZ0000005 -0.070676323       -0.686672261     -0.713714012     0.118736569       184.306272097 87.2086373634 TE_006C8 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603255964.48 603260000.00 1        
4         1        2017:043:04:12:10.816 2017:043:05:22:35.061 15.3046648635   ENAB   4         RETR RETR 19404 NPNT      142.87 XTZ0000005 -0.070676323       -0.686672261     -0.713714012     0.118736569       184.306272097 87.2086373634 TE_006C8 -468      75624  pitch                                            603260000.00 603264224.25 1        
4         0        2017:043:05:22:35.061 2017:043:05:22:45.312 15.3046648635   ENAB   4         RETR RETR 19404 NMAN      142.87 AA00000000 -0.070676323       -0.686672261     -0.713714012     0.118736569       184.306272097 87.2086373634 TE_006C8 -468      92904  clocking,pcad_mode,power_cmd,simpos              603264224.25 603264234.50 1        
4         0        2017:043:05:22:45.312 2017:043:05:24:34.237 15.3046648635   ENAB   4         RETR RETR 19404 NMAN      141.36 AA00000000 -0.070676323       -0.686672261     -0.713714012     0.118736569       184.306272097 87.2086373634 TE_006C8 -468      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603264234.50 603264343.42 1        
4         0        2017:043:05:24:34.237 2017:043:05:25:35.061 15.3046648635   ENAB   4         RETR RETR 19404 NMAN      141.36 AA00000000 -0.070676323       -0.686672261     -0.713714012     0.118736569       184.306272097 87.2086373634 TE_006C8 -536      92904  simfa_pos                                        603264343.42 603264404.25 1        
4         0        2017:043:05:25:35.061 2017:043:05:27:28.782 15.3046648635   ENAB   4         RETR RETR 19989 NMAN      141.36 AA00000000 -0.070676323       -0.686672261     -0.713714012     0.118736569       184.306272097 87.2086373634 TE_006C8 -536      92904  obsid                                            603264404.25 603264517.97 1        
4         0        2017:043:05:27:28.782 2017:043:05:32:12.253 17.7441196264   ENAB   4         RETR RETR 19989 NMAN      134.07 AA00000000 -0.0667568285199   -0.684693323263  -0.709372161536  0.153393988684    187.614952833 86.7812468164 TE_006C8 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603264517.97 603264801.44 1        
4         0        2017:043:05:32:12.253 2017:043:05:36:55.723 25.9347597246   ENAB   4         RETR RETR 19989 NMAN      119.30 AA00000000 -0.0525412938809   -0.671264066122  -0.687522398234  0.271950212905    199.717479673 84.0457226103 TE_006C8 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603264801.44 603265084.91 1        
4         0        2017:043:05:36:55.723 2017:043:05:37:52.313 36.6172498766   ENAB   4         RETR RETR 19989 NMAN      100.99 AA00000000 -0.0298319375286   -0.632480231228  -0.6357011859    0.441545937878    220.723300109 75.7068621134 TE_006C8 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603265084.91 603265141.50 1        
4         0        2017:043:05:37:52.313 2017:043:05:37:56.313 36.6172498766   ENAB   4         RETR RETR 19989 NMAN      100.99 AA00000000 -0.0298319375286   -0.632480231228  -0.6357011859    0.441545937878    220.723300109 75.7068621134 TE_006C8 -536      92904  clocking,power_cmd                               603265141.50 603265145.50 1        
4         0        2017:043:05:37:56.313 2017:043:05:38:00.313 36.6172498766   ENAB   4         RETR RETR 19989 NMAN      100.99 AA00000000 -0.0298319375286   -0.632480231228  -0.6357011859    0.441545937878    220.723300109 75.7068621134 TE_006C8 -536      92904  clocking,power_cmd                               603265145.50 603265149.50 1        
0         0        2017:043:05:38:00.313 2017:043:05:38:24.313 36.6172498766   ENAB   0         RETR RETR 19989 NMAN      100.99 WSPOW00000 -0.0298319375286   -0.632480231228  -0.6357011859    0.441545937878    220.723300109 75.7068621134 TE_006C8 -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 603265149.50 603265173.50 1        
4         0        2017:043:05:38:24.313 2017:043:05:39:27.313 36.6172498766   ENAB   4         RETR RETR 19989 NMAN      100.99 WSPOW00F1E -0.0298319375286   -0.632480231228  -0.6357011859    0.441545937878    220.723300109 75.7068621134 TE_006C8 -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 603265173.50 603265236.50 1        
4         0        2017:043:05:39:27.313 2017:043:05:39:31.313 36.6172498766   ENAB   4         RETR RETR 19989 NMAN      100.99 WSPOW00F1E -0.0298319375286   -0.632480231228  -0.6357011859    0.441545937878    220.723300109 75.7068621134 TE_006E6 -536      92904  si_mode                                          603265236.50 603265240.50 1        
4         1        2017:043:05:39:31.313 2017:043:05:41:39.194 36.6172498766   ENAB   4         RETR RETR 19989 NMAN      100.99 XTZ0000005 -0.0298319375286   -0.632480231228  -0.6357011859    0.441545937878    220.723300109 75.7068621134 TE_006E6 -536      92904  clocking,power_cmd                               603265240.50 603265368.38 1        
4         1        2017:043:05:41:39.194 2017:043:05:46:22.664 43.6666108641   ENAB   4         RETR RETR 19989 NMAN      82.81  XTZ0000005 -0.00581928283195  -0.571636671082  -0.561546292641  0.598216861886    246.865491949 61.3887992772 TE_006E6 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603265368.38 603265651.85 1        
4         1        2017:043:05:46:22.664 2017:043:05:51:06.135 44.7904146372   ENAB   4         RETR RETR 19989 NMAN      68.24  XTZ0000005 0.0180908898063    -0.492295369378  -0.469398991717  0.732790949707    276.035480364 43.5180530957 TE_006E6 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603265651.85 603265935.32 1        
4         1        2017:043:05:51:06.135 2017:043:05:55:49.605 41.9888983332   ENAB   4         RETR RETR 19989 NMAN      61.05  XTZ0000005 0.0337526115728    -0.430021266351  -0.398983039812  0.809169330884    294.801738076 32.3542864006 TE_006E6 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603265935.32 603266218.79 1        
4         1        2017:043:05:55:49.605 2017:043:06:58:50.816 40.7181208174   ENAB   4         RETR RETR 19989 NPNT      59.50  XTZ0000005 0.0381811999       -0.410847729     -0.377544684     0.828979102       299.857320598 29.5267508522 TE_006E6 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603266218.79 603270000.00 1        
4         1        2017:043:06:58:50.816 2017:043:09:45:30.816 40.7181208174   ENAB   4         RETR RETR 19989 NPNT      59.50  XTZ0000005 0.0381811999       -0.410847729     -0.377544684     0.828979102       299.857320598 29.5267508522 TE_006E6 -536      92904  pitch                                            603270000.00 603280000.00 1        
4         1        2017:043:09:45:30.816 2017:043:12:32:10.816 40.7181208174   ENAB   4         RETR RETR 19989 NPNT      59.51  XTZ0000005 0.0381811999       -0.410847729     -0.377544684     0.828979102       299.857320598 29.5267508522 TE_006E6 -536      92904  pitch                                            603280000.00 603290000.00 1        
4         1        2017:043:12:32:10.816 2017:043:15:18:50.816 40.7181208174   ENAB   4         RETR RETR 19989 NPNT      59.52  XTZ0000005 0.0381811999       -0.410847729     -0.377544684     0.828979102       299.857320598 29.5267508522 TE_006E6 -536      92904  pitch                                            603290000.00 603300000.00 1        
4         1        2017:043:15:18:50.816 2017:043:17:40:09.313 40.7181208174   ENAB   4         RETR RETR 19989 NPNT      59.52  XTZ0000005 0.0381811999       -0.410847729     -0.377544684     0.828979102       299.857320598 29.5267508522 TE_006E6 -536      92904  pitch                                            603300000.00 603308478.50 1        
4         0        2017:043:17:40:09.313 2017:043:17:40:19.564 40.7181208174   ENAB   4         RETR RETR 19989 NMAN      59.52  AA00000000 0.0381811999       -0.410847729     -0.377544684     0.828979102       299.857320598 29.5267508522 TE_006E6 -536      92904  clocking,pcad_mode,power_cmd                     603308478.50 603308488.75 1        
4         0        2017:043:17:40:19.564 2017:043:17:43:09.313 40.7181208174   ENAB   4         RETR RETR 19989 NMAN      59.46  AA00000000 0.0381811999       -0.410847729     -0.377544684     0.828979102       299.857320598 29.5267508522 TE_006E6 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603308488.75 603308658.50 1        
4         0        2017:043:17:43:09.313 2017:043:17:45:33.883 40.7181208174   ENAB   4         RETR RETR 18996 NMAN      59.46  AA00000000 0.0381811999       -0.410847729     -0.377544684     0.828979102       299.857320598 29.5267508522 TE_006E6 -536      92904  obsid                                            603308658.50 603308803.07 1        
4         0        2017:043:17:45:33.883 2017:043:17:50:48.201 38.2700029344   ENAB   4         RETR RETR 18996 NMAN      59.10  AA00000000 0.07388259068      -0.416623104368  -0.398120074926  0.813920732051    295.326819632 35.1503363029 TE_006E6 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603308803.07 603309117.38 1        
4         0        2017:043:17:50:48.201 2017:043:17:51:48.244 27.7725387629   ENAB   4         RETR RETR 18996 NMAN      58.30  AA00000000 0.194425937799     -0.430150652394  -0.462344015744  0.750604411445    283.224677348 51.2069686023 TE_006E6 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603309117.38 603309177.43 1        
4         0        2017:043:17:51:48.244 2017:043:17:51:52.244 27.7725387629   ENAB   4         RETR RETR 18996 NMAN      58.30  AA00000000 0.194425937799     -0.430150652394  -0.462344015744  0.750604411445    283.224677348 51.2069686023 TE_006E6 -536      92904  clocking,power_cmd                               603309177.43 603309181.43 1        
4         0        2017:043:17:51:52.244 2017:043:17:51:56.244 27.7725387629   ENAB   4         RETR RETR 18996 NMAN      58.30  AA00000000 0.194425937799     -0.430150652394  -0.462344015744  0.750604411445    283.224677348 51.2069686023 TE_006E6 -536      92904  clocking,power_cmd                               603309181.43 603309185.43 1        
0         0        2017:043:17:51:56.244 2017:043:17:52:20.244 27.7725387629   ENAB   0         RETR RETR 18996 NMAN      58.30  WSPOW00000 0.194425937799     -0.430150652394  -0.462344015744  0.750604411445    283.224677348 51.2069686023 TE_006E6 -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 603309185.43 603309209.43 1        
5         0        2017:043:17:52:20.244 2017:043:17:53:23.244 27.7725387629   ENAB   5         RETR RETR 18996 NMAN      58.30  WSPOW04F3E 0.194425937799     -0.430150652394  -0.462344015744  0.750604411445    283.224677348 51.2069686023 TE_006E6 -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 603309209.43 603309272.43 1        
5         0        2017:043:17:53:23.244 2017:043:17:53:27.244 27.7725387629   ENAB   5         RETR RETR 18996 NMAN      58.30  WSPOW04F3E 0.194425937799     -0.430150652394  -0.462344015744  0.750604411445    283.224677348 51.2069686023 TE_0066C -536      92904  si_mode                                          603309272.43 603309276.43 1        
5         1        2017:043:17:53:27.244 2017:043:17:56:02.520 27.7725387629   ENAB   5         RETR RETR 18996 NMAN      58.30  XTZ0000005 0.194425937799     -0.430150652394  -0.462344015744  0.750604411445    283.224677348 51.2069686023 TE_0066C -536      92904  clocking,power_cmd                               603309276.43 603309431.70 1        
